"cod_tara","an","valoare","indicator"
"DE",2017,10.7,"rata_contracte_temporare"
"DE",2018,10.5,"rata_contracte_temporare"
"DE",2019,10,"rata_contracte_temporare"
"DE",2020,9.3,"rata_contracte_temporare"
"DE",2021,9.2,"rata_contracte_temporare"
"DE",2022,9.8,"rata_contracte_temporare"
"DE",2023,9.4,"rata_contracte_temporare"
"DE",2024,9,"rata_contracte_temporare"
"DK",2010,6.8,"rata_contracte_temporare"
"DK",2011,7,"rata_contracte_temporare"
"DK",2012,7,"rata_contracte_temporare"
"DK",2013,7.2,"rata_contracte_temporare"
"DK",2014,6.8,"rata_contracte_temporare"
"DK",2015,6.9,"rata_contracte_temporare"
"DK",2016,10.9,"rata_contracte_temporare"
"DK",2017,9.5,"rata_contracte_temporare"
"DK",2018,8.2,"rata_contracte_temporare"
"DK",2019,8.3,"rata_contracte_temporare"
"DK",2020,8.7,"rata_contracte_temporare"
"DK",2021,8.8,"rata_contracte_temporare"
"DK",2022,8.8,"rata_contracte_temporare"
"DK",2023,8.2,"rata_contracte_temporare"
"DK",2024,10.1,"rata_contracte_temporare"
"EE",2010,3.2,"rata_contracte_temporare"
"EE",2011,3.9,"rata_contracte_temporare"
"EE",2012,2.9,"rata_contracte_temporare"
"EE",2013,3,"rata_contracte_temporare"
"EE",2014,2.6,"rata_contracte_temporare"
"EE",2015,2.8,"rata_contracte_temporare"
"EE",2016,3.1,"rata_contracte_temporare"
"EE",2017,2.7,"rata_contracte_temporare"
"EE",2018,2.7,"rata_contracte_temporare"
"EE",2019,2.5,"rata_contracte_temporare"
"EE",2020,2.2,"rata_contracte_temporare"
"EE",2021,1.3,"rata_contracte_temporare"
"EE",2022,2.5,"rata_contracte_temporare"
"EE",2023,2.4,"rata_contracte_temporare"
"EE",2024,3,"rata_contracte_temporare"
"EL",2010,8.3,"rata_contracte_temporare"
"EL",2011,7.7,"rata_contracte_temporare"
"EL",2012,6.6,"rata_contracte_temporare"
"EL",2013,6.5,"rata_contracte_temporare"
"EL",2014,7.6,"rata_contracte_temporare"
"EL",2015,7.9,"rata_contracte_temporare"
"EL",2016,7.5,"rata_contracte_temporare"
"EL",2017,7.7,"rata_contracte_temporare"
"EL",2018,7.7,"rata_contracte_temporare"
"EL",2019,8.8,"rata_contracte_temporare"
"EL",2020,7.1,"rata_contracte_temporare"
"EL",2021,7,"rata_contracte_temporare"
"EL",2022,7.1,"rata_contracte_temporare"
"EL",2023,7.5,"rata_contracte_temporare"
"EL",2024,6.6,"rata_contracte_temporare"
"ES",2010,20.3,"rata_contracte_temporare"
"ES",2011,20.8,"rata_contracte_temporare"
"ES",2012,19.2,"rata_contracte_temporare"
"ES",2013,18.9,"rata_contracte_temporare"
"ES",2014,19.6,"rata_contracte_temporare"
"ES",2015,20.7,"rata_contracte_temporare"
"ES",2016,21.5,"rata_contracte_temporare"
"ES",2017,22.1,"rata_contracte_temporare"
"ES",2018,22.3,"rata_contracte_temporare"
"ES",2019,21.9,"rata_contracte_temporare"
"ES",2020,20.1,"rata_contracte_temporare"
"ES",2021,21,"rata_contracte_temporare"
"ES",2022,17.8,"rata_contracte_temporare"
"ES",2023,14.4,"rata_contracte_temporare"
"ES",2024,13.3,"rata_contracte_temporare"
"FI",2010,14.1,"rata_contracte_temporare"
"FI",2011,14.2,"rata_contracte_temporare"
"FI",2012,14.1,"rata_contracte_temporare"
"FI",2013,13.9,"rata_contracte_temporare"
"FI",2014,13.9,"rata_contracte_temporare"
"FI",2015,13.7,"rata_contracte_temporare"
"FI",2016,14.2,"rata_contracte_temporare"
"FI",2017,14.5,"rata_contracte_temporare"
"FI",2018,14.8,"rata_contracte_temporare"
"FI",2019,14.1,"rata_contracte_temporare"
"FI",2020,13.5,"rata_contracte_temporare"
"FI",2021,12.9,"rata_contracte_temporare"
"FI",2022,12.8,"rata_contracte_temporare"
"FI",2023,12.3,"rata_contracte_temporare"
"FI",2024,12.3,"rata_contracte_temporare"
"FR",2010,10.9,"rata_contracte_temporare"
"FR",2011,11.2,"rata_contracte_temporare"
"FR",2012,11.2,"rata_contracte_temporare"
"FR",2013,11.2,"rata_contracte_temporare"
"FR",2014,11.8,"rata_contracte_temporare"
"FR",2015,12.5,"rata_contracte_temporare"
"FR",2016,12.5,"rata_contracte_temporare"
"FR",2017,12.9,"rata_contracte_temporare"
"FR",2018,12.6,"rata_contracte_temporare"
"FR",2019,12.1,"rata_contracte_temporare"
"FR",2020,11.2,"rata_contracte_temporare"
"FR",2021,11.9,"rata_contracte_temporare"
"FR",2022,12.7,"rata_contracte_temporare"
"FR",2023,12.2,"rata_contracte_temporare"
"FR",2024,12,"rata_contracte_temporare"
"HR",2010,9.7,"rata_contracte_temporare"
"HR",2011,10.4,"rata_contracte_temporare"
"HR",2012,10.6,"rata_contracte_temporare"
"HR",2013,11.8,"rata_contracte_temporare"
"HR",2014,13.8,"rata_contracte_temporare"
"HR",2015,16.7,"rata_contracte_temporare"
"HR",2016,18.3,"rata_contracte_temporare"
"HR",2017,17.4,"rata_contracte_temporare"
"HR",2018,16.9,"rata_contracte_temporare"
"HR",2019,15.4,"rata_contracte_temporare"
"HR",2020,13,"rata_contracte_temporare"
"HR",2021,11.2,"rata_contracte_temporare"
"HR",2022,12.1,"rata_contracte_temporare"
"HR",2023,9.3,"rata_contracte_temporare"
"HR",2024,7.5,"rata_contracte_temporare"
"HU",2010,8.1,"rata_contracte_temporare"
"HU",2011,7.6,"rata_contracte_temporare"
"HU",2012,8.1,"rata_contracte_temporare"
"HU",2013,9.3,"rata_contracte_temporare"
"HU",2014,9.2,"rata_contracte_temporare"
"HU",2015,9.7,"rata_contracte_temporare"
"HU",2016,8.3,"rata_contracte_temporare"
"HU",2017,7.5,"rata_contracte_temporare"
"HU",2018,6.2,"rata_contracte_temporare"
"HU",2019,5.6,"rata_contracte_temporare"
"HU",2020,4.9,"rata_contracte_temporare"
"HU",2021,5,"rata_contracte_temporare"
"HU",2022,4.6,"rata_contracte_temporare"
"HU",2023,4.2,"rata_contracte_temporare"
"HU",2024,4.1,"rata_contracte_temporare"
"IT",2010,9.4,"rata_contracte_temporare"
"IT",2011,9.9,"rata_contracte_temporare"
"IT",2012,10.3,"rata_contracte_temporare"
"IT",2013,9.9,"rata_contracte_temporare"
"IT",2014,10.3,"rata_contracte_temporare"
"IT",2015,10.6,"rata_contracte_temporare"
"IT",2016,10.7,"rata_contracte_temporare"
"IT",2017,11.8,"rata_contracte_temporare"
"IT",2018,13.1,"rata_contracte_temporare"
"IT",2019,13.1,"rata_contracte_temporare"
"IT",2020,11.7,"rata_contracte_temporare"
"IT",2021,12.9,"rata_contracte_temporare"
"IT",2022,13.2,"rata_contracte_temporare"
"IT",2023,12.6,"rata_contracte_temporare"
"IT",2024,11.5,"rata_contracte_temporare"
"LT",2010,2.1,"rata_contracte_temporare"
"LT",2011,2.4,"rata_contracte_temporare"
"LT",2012,2.2,"rata_contracte_temporare"
"LT",2013,2.3,"rata_contracte_temporare"
"LT",2014,2.3,"rata_contracte_temporare"
"LT",2015,1.8,"rata_contracte_temporare"
"LT",2016,1.6,"rata_contracte_temporare"
"LT",2017,1.4,"rata_contracte_temporare"
"LT",2018,1.2,"rata_contracte_temporare"
"LT",2019,1.1,"rata_contracte_temporare"
"LT",2020,1,"rata_contracte_temporare"
"LT",2021,1.6,"rata_contracte_temporare"
"LT",2022,1.5,"rata_contracte_temporare"
"LT",2023,1.5,"rata_contracte_temporare"
"LT",2024,1.4,"rata_contracte_temporare"
"LU",2010,5.9,"rata_contracte_temporare"
"LU",2011,6,"rata_contracte_temporare"
"LU",2012,6.4,"rata_contracte_temporare"
"LU",2013,5.9,"rata_contracte_temporare"
"LU",2014,6.7,"rata_contracte_temporare"
"LU",2015,8.5,"rata_contracte_temporare"
"LU",2016,7.4,"rata_contracte_temporare"
"LU",2017,7.6,"rata_contracte_temporare"
"LU",2018,8.5,"rata_contracte_temporare"
"LU",2019,7.9,"rata_contracte_temporare"
"LU",2020,6.5,"rata_contracte_temporare"
"LU",2021,7.9,"rata_contracte_temporare"
"LU",2022,6,"rata_contracte_temporare"
"LU",2023,6.2,"rata_contracte_temporare"
"LU",2024,8.1,"rata_contracte_temporare"
"LV",2010,5.5,"rata_contracte_temporare"
"LV",2011,5.2,"rata_contracte_temporare"
"LV",2012,3.7,"rata_contracte_temporare"
"LV",2013,3.3,"rata_contracte_temporare"
"LV",2014,2.5,"rata_contracte_temporare"
"LV",2015,2.8,"rata_contracte_temporare"
"LV",2016,2.8,"rata_contracte_temporare"
"LV",2017,2.2,"rata_contracte_temporare"
"LV",2018,2.1,"rata_contracte_temporare"
"LV",2019,2.3,"rata_contracte_temporare"
"LV",2020,2.1,"rata_contracte_temporare"
"LV",2021,2.3,"rata_contracte_temporare"
"LV",2022,2.2,"rata_contracte_temporare"
"LV",2023,2.2,"rata_contracte_temporare"
"LV",2024,1.8,"rata_contracte_temporare"
"NL",2010,20.6,"rata_contracte_temporare"
"NL",2011,20.6,"rata_contracte_temporare"
"NL",2012,21.4,"rata_contracte_temporare"
"NL",2013,22.1,"rata_contracte_temporare"
"NL",2014,22.8,"rata_contracte_temporare"
"NL",2015,21.7,"rata_contracte_temporare"
"NL",2016,21.9,"rata_contracte_temporare"
"NL",2017,22.5,"rata_contracte_temporare"
"NL",2018,21.9,"rata_contracte_temporare"
"NL",2019,20.8,"rata_contracte_temporare"
"NL",2020,19.2,"rata_contracte_temporare"
"NL",2021,19.4,"rata_contracte_temporare"
"NL",2022,19.8,"rata_contracte_temporare"
"NL",2023,19.6,"rata_contracte_temporare"
"NL",2024,18.9,"rata_contracte_temporare"
"NO",2010,7.8,"rata_contracte_temporare"
"NO",2011,7.6,"rata_contracte_temporare"
"NO",2012,8.3,"rata_contracte_temporare"
"NO",2013,8.3,"rata_contracte_temporare"
"NO",2014,7.6,"rata_contracte_temporare"
"NO",2015,7.9,"rata_contracte_temporare"
"NO",2016,8.4,"rata_contracte_temporare"
"NO",2017,8.3,"rata_contracte_temporare"
"NO",2018,8.3,"rata_contracte_temporare"
"NO",2019,7.7,"rata_contracte_temporare"
"NO",2020,7.6,"rata_contracte_temporare"
"NO",2021,7.7,"rata_contracte_temporare"
"NO",2022,7,"rata_contracte_temporare"
"NO",2023,6.4,"rata_contracte_temporare"
"NO",2024,6.7,"rata_contracte_temporare"
"PL",2010,21.6,"rata_contracte_temporare"
"PL",2011,21.4,"rata_contracte_temporare"
"PL",2012,21.4,"rata_contracte_temporare"
"PL",2013,21.5,"rata_contracte_temporare"
"PL",2014,22.7,"rata_contracte_temporare"
"PL",2015,22.5,"rata_contracte_temporare"
"PL",2016,22.1,"rata_contracte_temporare"
"PL",2017,21,"rata_contracte_temporare"
"PL",2018,19.5,"rata_contracte_temporare"
"PL",2019,17.4,"rata_contracte_temporare"
"PL",2020,14.8,"rata_contracte_temporare"
"PL",2021,11.8,"rata_contracte_temporare"
"PL",2022,12.1,"rata_contracte_temporare"
"PL",2023,11.9,"rata_contracte_temporare"
"PL",2024,11.8,"rata_contracte_temporare"
"PT",2010,18.3,"rata_contracte_temporare"
"PT",2011,18.3,"rata_contracte_temporare"
"PT",2012,17.2,"rata_contracte_temporare"
"PT",2013,17.8,"rata_contracte_temporare"
"PT",2014,18,"rata_contracte_temporare"
"PT",2015,18.6,"rata_contracte_temporare"
"PT",2016,19,"rata_contracte_temporare"
"PT",2017,18.8,"rata_contracte_temporare"
"PT",2018,18.8,"rata_contracte_temporare"
"PT",2019,17.7,"rata_contracte_temporare"
"PT",2020,15.2,"rata_contracte_temporare"
"PT",2021,14.5,"rata_contracte_temporare"
"PT",2022,14.1,"rata_contracte_temporare"
"PT",2023,14.9,"rata_contracte_temporare"
"PT",2024,13.5,"rata_contracte_temporare"
"RO",2010,0.8,"rata_contracte_temporare"
"RO",2011,1.1,"rata_contracte_temporare"
"RO",2012,1.2,"rata_contracte_temporare"
"RO",2013,1.1,"rata_contracte_temporare"
"RO",2014,1.2,"rata_contracte_temporare"
"RO",2015,1.1,"rata_contracte_temporare"
"RO",2016,1.1,"rata_contracte_temporare"
"RO",2017,1,"rata_contracte_temporare"
"RO",2018,0.9,"rata_contracte_temporare"
"RO",2019,1.2,"rata_contracte_temporare"
"RO",2020,1,"rata_contracte_temporare"
"RO",2021,2,"rata_contracte_temporare"
"RO",2022,1.8,"rata_contracte_temporare"
"RO",2023,2.1,"rata_contracte_temporare"
"RO",2024,1.5,"rata_contracte_temporare"
"SE",2010,12.1,"rata_contracte_temporare"
"SE",2011,12.8,"rata_contracte_temporare"
"SE",2012,12.4,"rata_contracte_temporare"
"SE",2013,12.7,"rata_contracte_temporare"
"SE",2014,13.2,"rata_contracte_temporare"
"SE",2015,13,"rata_contracte_temporare"
"SE",2016,12.7,"rata_contracte_temporare"
"SE",2017,12.5,"rata_contracte_temporare"
"SE",2018,12.3,"rata_contracte_temporare"
"SE",2019,12,"rata_contracte_temporare"
"SE",2020,11.7,"rata_contracte_temporare"
"SE",2021,11.6,"rata_contracte_temporare"
"SE",2022,11.5,"rata_contracte_temporare"
"SE",2023,10.8,"rata_contracte_temporare"
"SE",2024,9.7,"rata_contracte_temporare"
"SI",2010,15.6,"rata_contracte_temporare"
"SI",2011,16.6,"rata_contracte_temporare"
"SI",2012,15.9,"rata_contracte_temporare"
"SI",2013,15.1,"rata_contracte_temporare"
"SI",2014,15.1,"rata_contracte_temporare"
"SI",2015,16.5,"rata_contracte_temporare"
"SI",2016,16,"rata_contracte_temporare"
"SI",2017,16.5,"rata_contracte_temporare"
"SI",2018,14.5,"rata_contracte_temporare"
"SI",2019,12.3,"rata_contracte_temporare"
"SI",2020,10.4,"rata_contracte_temporare"
"SI",2021,9.6,"rata_contracte_temporare"
"SI",2022,9.4,"rata_contracte_temporare"
"SI",2023,9.1,"rata_contracte_temporare"
"SI",2024,8.3,"rata_contracte_temporare"
"SK",2010,3.1,"rata_contracte_temporare"
"SK",2011,3.7,"rata_contracte_temporare"
"SK",2012,3.8,"rata_contracte_temporare"
"SK",2013,3.8,"rata_contracte_temporare"
"SK",2014,5,"rata_contracte_temporare"
"SK",2015,6,"rata_contracte_temporare"
"SK",2016,5.7,"rata_contracte_temporare"
"SK",2017,5.3,"rata_contracte_temporare"
"SK",2018,4.5,"rata_contracte_temporare"
"SK",2019,4.4,"rata_contracte_temporare"
"SK",2020,3.7,"rata_contracte_temporare"
"SK",2021,3.4,"rata_contracte_temporare"
"SK",2022,3.5,"rata_contracte_temporare"
"SK",2023,3.5,"rata_contracte_temporare"
"SK",2024,3.1,"rata_contracte_temporare"
