"country_code","year","value","indicator"
"LT",2011,0.91,"r_n_d_expenses_relative_to_GDP"
"LT",2012,0.9,"r_n_d_expenses_relative_to_GDP"
"LT",2013,0.95,"r_n_d_expenses_relative_to_GDP"
"LT",2014,1.03,"r_n_d_expenses_relative_to_GDP"
"LT",2015,1.04,"r_n_d_expenses_relative_to_GDP"
"LT",2016,0.84,"r_n_d_expenses_relative_to_GDP"
"LT",2017,0.9,"r_n_d_expenses_relative_to_GDP"
"LT",2018,0.93,"r_n_d_expenses_relative_to_GDP"
"LT",2019,0.99,"r_n_d_expenses_relative_to_GDP"
"LT",2020,1.12,"r_n_d_expenses_relative_to_GDP"
"LT",2021,1.1,"r_n_d_expenses_relative_to_GDP"
"LT",2022,1.06,"r_n_d_expenses_relative_to_GDP"
"LT",2023,1.04,"r_n_d_expenses_relative_to_GDP"
"LT",2024,1.04,"r_n_d_expenses_relative_to_GDP"
"LU",2010,1.42,"r_n_d_expenses_relative_to_GDP"
"LU",2011,1.42,"r_n_d_expenses_relative_to_GDP"
"LU",2012,1.21,"r_n_d_expenses_relative_to_GDP"
"LU",2013,1.23,"r_n_d_expenses_relative_to_GDP"
"LU",2014,1.22,"r_n_d_expenses_relative_to_GDP"
"LU",2015,1.25,"r_n_d_expenses_relative_to_GDP"
"LU",2016,1.27,"r_n_d_expenses_relative_to_GDP"
"LU",2017,1.24,"r_n_d_expenses_relative_to_GDP"
"LU",2018,1.17,"r_n_d_expenses_relative_to_GDP"
"LU",2019,1.18,"r_n_d_expenses_relative_to_GDP"
"LU",2020,1.1,"r_n_d_expenses_relative_to_GDP"
"LU",2021,1.03,"r_n_d_expenses_relative_to_GDP"
"LU",2022,1.07,"r_n_d_expenses_relative_to_GDP"
"LU",2023,1.06,"r_n_d_expenses_relative_to_GDP"
"LU",2024,0.99,"r_n_d_expenses_relative_to_GDP"
"LV",2010,0.62,"r_n_d_expenses_relative_to_GDP"
"LV",2011,0.74,"r_n_d_expenses_relative_to_GDP"
"LV",2012,0.69,"r_n_d_expenses_relative_to_GDP"
"LV",2013,0.64,"r_n_d_expenses_relative_to_GDP"
"LV",2014,0.71,"r_n_d_expenses_relative_to_GDP"
"LV",2015,0.64,"r_n_d_expenses_relative_to_GDP"
"LV",2016,0.45,"r_n_d_expenses_relative_to_GDP"
"LV",2017,0.53,"r_n_d_expenses_relative_to_GDP"
"LV",2018,0.66,"r_n_d_expenses_relative_to_GDP"
"LV",2019,0.66,"r_n_d_expenses_relative_to_GDP"
"LV",2020,0.76,"r_n_d_expenses_relative_to_GDP"
"LV",2021,0.77,"r_n_d_expenses_relative_to_GDP"
"LV",2022,0.81,"r_n_d_expenses_relative_to_GDP"
"LV",2023,0.82,"r_n_d_expenses_relative_to_GDP"
"LV",2024,0.92,"r_n_d_expenses_relative_to_GDP"
"NL",2010,1.69,"r_n_d_expenses_relative_to_GDP"
"NL",2011,1.87,"r_n_d_expenses_relative_to_GDP"
"NL",2012,1.9,"r_n_d_expenses_relative_to_GDP"
"NL",2013,2.14,"r_n_d_expenses_relative_to_GDP"
"NL",2014,2.15,"r_n_d_expenses_relative_to_GDP"
"NL",2015,2.12,"r_n_d_expenses_relative_to_GDP"
"NL",2016,2.12,"r_n_d_expenses_relative_to_GDP"
"NL",2017,2.14,"r_n_d_expenses_relative_to_GDP"
"NL",2018,2.1,"r_n_d_expenses_relative_to_GDP"
"NL",2019,2.14,"r_n_d_expenses_relative_to_GDP"
"NL",2020,2.27,"r_n_d_expenses_relative_to_GDP"
"NL",2021,2.22,"r_n_d_expenses_relative_to_GDP"
"NL",2022,2.18,"r_n_d_expenses_relative_to_GDP"
"NL",2023,2.3,"r_n_d_expenses_relative_to_GDP"
"NL",2024,2.29,"r_n_d_expenses_relative_to_GDP"
"NO",2010,1.61,"r_n_d_expenses_relative_to_GDP"
"NO",2011,1.58,"r_n_d_expenses_relative_to_GDP"
"NO",2012,1.57,"r_n_d_expenses_relative_to_GDP"
"NO",2013,1.6,"r_n_d_expenses_relative_to_GDP"
"NO",2014,1.66,"r_n_d_expenses_relative_to_GDP"
"NO",2015,1.86,"r_n_d_expenses_relative_to_GDP"
"NO",2016,1.97,"r_n_d_expenses_relative_to_GDP"
"NO",2017,2.01,"r_n_d_expenses_relative_to_GDP"
"NO",2018,1.97,"r_n_d_expenses_relative_to_GDP"
"NO",2019,2.06,"r_n_d_expenses_relative_to_GDP"
"NO",2020,2.16,"r_n_d_expenses_relative_to_GDP"
"NO",2021,1.82,"r_n_d_expenses_relative_to_GDP"
"NO",2022,1.5,"r_n_d_expenses_relative_to_GDP"
"NO",2023,1.78,"r_n_d_expenses_relative_to_GDP"
"NO",2024,1.74,"r_n_d_expenses_relative_to_GDP"
"PL",2010,0.72,"r_n_d_expenses_relative_to_GDP"
"PL",2011,0.75,"r_n_d_expenses_relative_to_GDP"
"PL",2012,0.88,"r_n_d_expenses_relative_to_GDP"
"PL",2013,0.88,"r_n_d_expenses_relative_to_GDP"
"PL",2014,0.95,"r_n_d_expenses_relative_to_GDP"
"PL",2015,1,"r_n_d_expenses_relative_to_GDP"
"PL",2016,0.96,"r_n_d_expenses_relative_to_GDP"
"PL",2017,1.03,"r_n_d_expenses_relative_to_GDP"
"PL",2018,1.19,"r_n_d_expenses_relative_to_GDP"
"PL",2019,1.31,"r_n_d_expenses_relative_to_GDP"
"PL",2020,1.37,"r_n_d_expenses_relative_to_GDP"
"PL",2021,1.42,"r_n_d_expenses_relative_to_GDP"
"PL",2022,1.44,"r_n_d_expenses_relative_to_GDP"
"PL",2023,1.56,"r_n_d_expenses_relative_to_GDP"
"PL",2024,1.41,"r_n_d_expenses_relative_to_GDP"
"PT",2010,1.53,"r_n_d_expenses_relative_to_GDP"
"PT",2011,1.46,"r_n_d_expenses_relative_to_GDP"
"PT",2012,1.38,"r_n_d_expenses_relative_to_GDP"
"PT",2013,1.32,"r_n_d_expenses_relative_to_GDP"
"PT",2014,1.29,"r_n_d_expenses_relative_to_GDP"
"PT",2015,1.25,"r_n_d_expenses_relative_to_GDP"
"PT",2016,1.28,"r_n_d_expenses_relative_to_GDP"
"PT",2017,1.32,"r_n_d_expenses_relative_to_GDP"
"PT",2018,1.35,"r_n_d_expenses_relative_to_GDP"
"PT",2019,1.39,"r_n_d_expenses_relative_to_GDP"
"PT",2020,1.61,"r_n_d_expenses_relative_to_GDP"
"PT",2021,1.67,"r_n_d_expenses_relative_to_GDP"
"PT",2022,1.69,"r_n_d_expenses_relative_to_GDP"
"PT",2023,1.68,"r_n_d_expenses_relative_to_GDP"
"PT",2024,1.73,"r_n_d_expenses_relative_to_GDP"
"RO",2010,0.45,"r_n_d_expenses_relative_to_GDP"
"RO",2011,0.47,"r_n_d_expenses_relative_to_GDP"
"RO",2012,0.46,"r_n_d_expenses_relative_to_GDP"
"RO",2013,0.39,"r_n_d_expenses_relative_to_GDP"
"RO",2014,0.38,"r_n_d_expenses_relative_to_GDP"
"RO",2015,0.49,"r_n_d_expenses_relative_to_GDP"
"RO",2016,0.49,"r_n_d_expenses_relative_to_GDP"
"RO",2017,0.51,"r_n_d_expenses_relative_to_GDP"
"RO",2018,0.5,"r_n_d_expenses_relative_to_GDP"
"RO",2019,0.48,"r_n_d_expenses_relative_to_GDP"
"RO",2020,0.47,"r_n_d_expenses_relative_to_GDP"
"RO",2021,0.47,"r_n_d_expenses_relative_to_GDP"
"RO",2022,0.46,"r_n_d_expenses_relative_to_GDP"
"RO",2023,0.52,"r_n_d_expenses_relative_to_GDP"
"RO",2024,0.46,"r_n_d_expenses_relative_to_GDP"
"SE",2010,3.19,"r_n_d_expenses_relative_to_GDP"
"SE",2011,3.21,"r_n_d_expenses_relative_to_GDP"
"SE",2012,3.25,"r_n_d_expenses_relative_to_GDP"
"SE",2013,3.28,"r_n_d_expenses_relative_to_GDP"
"SE",2014,3.12,"r_n_d_expenses_relative_to_GDP"
"SE",2015,3.24,"r_n_d_expenses_relative_to_GDP"
"SE",2016,3.26,"r_n_d_expenses_relative_to_GDP"
"SE",2017,3.4,"r_n_d_expenses_relative_to_GDP"
"SE",2018,3.36,"r_n_d_expenses_relative_to_GDP"
"SE",2019,3.41,"r_n_d_expenses_relative_to_GDP"
"SE",2020,3.51,"r_n_d_expenses_relative_to_GDP"
"SE",2021,3.45,"r_n_d_expenses_relative_to_GDP"
"SE",2022,3.5,"r_n_d_expenses_relative_to_GDP"
"SE",2023,3.64,"r_n_d_expenses_relative_to_GDP"
"SE",2024,3.56,"r_n_d_expenses_relative_to_GDP"
"SI",2010,2.07,"r_n_d_expenses_relative_to_GDP"
"SI",2011,2.43,"r_n_d_expenses_relative_to_GDP"
"SI",2012,2.58,"r_n_d_expenses_relative_to_GDP"
"SI",2013,2.59,"r_n_d_expenses_relative_to_GDP"
"SI",2014,2.39,"r_n_d_expenses_relative_to_GDP"
"SI",2015,2.22,"r_n_d_expenses_relative_to_GDP"
"SI",2016,2.03,"r_n_d_expenses_relative_to_GDP"
"SI",2017,1.88,"r_n_d_expenses_relative_to_GDP"
"SI",2018,1.96,"r_n_d_expenses_relative_to_GDP"
"SI",2019,2.06,"r_n_d_expenses_relative_to_GDP"
"SI",2020,2.16,"r_n_d_expenses_relative_to_GDP"
"SI",2021,2.14,"r_n_d_expenses_relative_to_GDP"
"SI",2022,2.1,"r_n_d_expenses_relative_to_GDP"
"SI",2023,2.13,"r_n_d_expenses_relative_to_GDP"
"SI",2024,2.16,"r_n_d_expenses_relative_to_GDP"
"SK",2010,0.61,"r_n_d_expenses_relative_to_GDP"
"SK",2011,0.65,"r_n_d_expenses_relative_to_GDP"
"SK",2012,0.79,"r_n_d_expenses_relative_to_GDP"
"SK",2013,0.82,"r_n_d_expenses_relative_to_GDP"
"SK",2014,0.87,"r_n_d_expenses_relative_to_GDP"
"SK",2015,1.15,"r_n_d_expenses_relative_to_GDP"
"SK",2016,0.79,"r_n_d_expenses_relative_to_GDP"
"SK",2017,0.88,"r_n_d_expenses_relative_to_GDP"
"SK",2018,0.83,"r_n_d_expenses_relative_to_GDP"
"SK",2019,0.82,"r_n_d_expenses_relative_to_GDP"
"SK",2020,0.89,"r_n_d_expenses_relative_to_GDP"
"SK",2021,0.9,"r_n_d_expenses_relative_to_GDP"
"SK",2022,0.98,"r_n_d_expenses_relative_to_GDP"
"SK",2023,1.04,"r_n_d_expenses_relative_to_GDP"
"SK",2024,0.98,"r_n_d_expenses_relative_to_GDP"
