"cod_tara","an","valoare","indicator"
"CZ",2007,2.9,"rata_inflatiei"
"CZ",2008,6.3,"rata_inflatiei"
"CZ",2009,0.6,"rata_inflatiei"
"CZ",2010,1.2,"rata_inflatiei"
"CZ",2011,2.2,"rata_inflatiei"
"CZ",2012,3.5,"rata_inflatiei"
"CZ",2013,1.4,"rata_inflatiei"
"CZ",2014,0.4,"rata_inflatiei"
"CZ",2015,0.3,"rata_inflatiei"
"CZ",2016,0.6,"rata_inflatiei"
"CZ",2017,2.4,"rata_inflatiei"
"CZ",2018,2,"rata_inflatiei"
"CZ",2019,2.6,"rata_inflatiei"
"CZ",2020,3.3,"rata_inflatiei"
"CZ",2021,3.3,"rata_inflatiei"
"CZ",2022,14.8,"rata_inflatiei"
"CZ",2023,12,"rata_inflatiei"
"CZ",2024,2.7,"rata_inflatiei"
"DE",2000,1.4,"rata_inflatiei"
"DE",2001,1.9,"rata_inflatiei"
"DE",2002,1.3,"rata_inflatiei"
"DE",2003,1.1,"rata_inflatiei"
"DE",2004,1.8,"rata_inflatiei"
"DE",2005,1.9,"rata_inflatiei"
"DE",2006,1.8,"rata_inflatiei"
"DE",2007,2.3,"rata_inflatiei"
"DE",2008,2.8,"rata_inflatiei"
"DE",2009,0.2,"rata_inflatiei"
"DE",2010,1.1,"rata_inflatiei"
"DE",2011,2.5,"rata_inflatiei"
"DE",2012,2.2,"rata_inflatiei"
"DE",2013,1.6,"rata_inflatiei"
"DE",2014,0.8,"rata_inflatiei"
"DE",2015,0.7,"rata_inflatiei"
"DE",2016,0.4,"rata_inflatiei"
"DE",2017,1.7,"rata_inflatiei"
"DE",2018,1.9,"rata_inflatiei"
"DE",2019,1.4,"rata_inflatiei"
"DE",2020,0.4,"rata_inflatiei"
"DE",2021,3.2,"rata_inflatiei"
"DE",2022,8.7,"rata_inflatiei"
"DE",2023,6,"rata_inflatiei"
"DE",2024,2.5,"rata_inflatiei"
"DK",2000,2.8,"rata_inflatiei"
"DK",2001,2.3,"rata_inflatiei"
"DK",2002,2.4,"rata_inflatiei"
"DK",2003,2,"rata_inflatiei"
"DK",2004,0.9,"rata_inflatiei"
"DK",2005,1.7,"rata_inflatiei"
"DK",2006,1.8,"rata_inflatiei"
"DK",2007,1.7,"rata_inflatiei"
"DK",2008,3.6,"rata_inflatiei"
"DK",2009,1,"rata_inflatiei"
"DK",2010,2.2,"rata_inflatiei"
"DK",2011,2.7,"rata_inflatiei"
"DK",2012,2.4,"rata_inflatiei"
"DK",2013,0.5,"rata_inflatiei"
"DK",2014,0.4,"rata_inflatiei"
"DK",2015,0.2,"rata_inflatiei"
"DK",2016,0,"rata_inflatiei"
"DK",2017,1.1,"rata_inflatiei"
"DK",2018,0.7,"rata_inflatiei"
"DK",2019,0.7,"rata_inflatiei"
"DK",2020,0.3,"rata_inflatiei"
"DK",2021,1.9,"rata_inflatiei"
"DK",2022,8.5,"rata_inflatiei"
"DK",2023,3.4,"rata_inflatiei"
"DK",2024,1.3,"rata_inflatiei"
"EE",2000,3.9,"rata_inflatiei"
"EE",2001,5.6,"rata_inflatiei"
"EE",2002,3.6,"rata_inflatiei"
"EE",2003,1.4,"rata_inflatiei"
"EE",2004,3,"rata_inflatiei"
"EE",2005,4.1,"rata_inflatiei"
"EE",2006,4.4,"rata_inflatiei"
"EE",2007,6.7,"rata_inflatiei"
"EE",2008,10.6,"rata_inflatiei"
"EE",2009,0.2,"rata_inflatiei"
"EE",2010,2.7,"rata_inflatiei"
"EE",2011,5.1,"rata_inflatiei"
"EE",2012,4.2,"rata_inflatiei"
"EE",2013,3.2,"rata_inflatiei"
"EE",2014,0.5,"rata_inflatiei"
"EE",2015,0.1,"rata_inflatiei"
"EE",2016,0.8,"rata_inflatiei"
"EE",2017,3.7,"rata_inflatiei"
"EE",2018,3.4,"rata_inflatiei"
"EE",2019,2.3,"rata_inflatiei"
"EE",2020,-0.6,"rata_inflatiei"
"EE",2021,4.5,"rata_inflatiei"
"EE",2022,19.4,"rata_inflatiei"
"EE",2023,9.1,"rata_inflatiei"
"EE",2024,3.7,"rata_inflatiei"
"ES",2000,3.5,"rata_inflatiei"
"ES",2001,2.8,"rata_inflatiei"
"ES",2002,3.6,"rata_inflatiei"
"ES",2003,3.1,"rata_inflatiei"
"ES",2004,3.1,"rata_inflatiei"
"ES",2005,3.4,"rata_inflatiei"
"ES",2006,3.6,"rata_inflatiei"
"ES",2007,2.8,"rata_inflatiei"
"ES",2008,4.1,"rata_inflatiei"
"ES",2009,-0.2,"rata_inflatiei"
"ES",2010,2,"rata_inflatiei"
"ES",2011,3,"rata_inflatiei"
"ES",2012,2.4,"rata_inflatiei"
"ES",2013,1.5,"rata_inflatiei"
"ES",2014,-0.2,"rata_inflatiei"
"ES",2015,-0.6,"rata_inflatiei"
"ES",2016,-0.3,"rata_inflatiei"
"ES",2017,2,"rata_inflatiei"
"ES",2018,1.7,"rata_inflatiei"
"ES",2019,0.8,"rata_inflatiei"
"ES",2020,-0.3,"rata_inflatiei"
"ES",2021,3,"rata_inflatiei"
"ES",2022,8.3,"rata_inflatiei"
"ES",2023,3.4,"rata_inflatiei"
"ES",2024,2.9,"rata_inflatiei"
"FI",2000,3,"rata_inflatiei"
"FI",2001,2.7,"rata_inflatiei"
"FI",2002,2,"rata_inflatiei"
"FI",2003,1.3,"rata_inflatiei"
"FI",2004,0.1,"rata_inflatiei"
"FI",2005,0.8,"rata_inflatiei"
"FI",2006,1.3,"rata_inflatiei"
"FI",2007,1.6,"rata_inflatiei"
"FI",2008,3.9,"rata_inflatiei"
"FI",2009,1.6,"rata_inflatiei"
"FI",2010,1.7,"rata_inflatiei"
"FI",2011,3.3,"rata_inflatiei"
"FI",2012,3.2,"rata_inflatiei"
"FI",2013,2.2,"rata_inflatiei"
"FI",2014,1.2,"rata_inflatiei"
"FI",2015,-0.2,"rata_inflatiei"
"FI",2016,0.4,"rata_inflatiei"
"FI",2017,0.8,"rata_inflatiei"
"FI",2018,1.2,"rata_inflatiei"
"FI",2019,1.1,"rata_inflatiei"
"FI",2020,0.4,"rata_inflatiei"
"FI",2021,2.1,"rata_inflatiei"
"FI",2022,7.2,"rata_inflatiei"
"FI",2023,4.3,"rata_inflatiei"
"FI",2024,1,"rata_inflatiei"
"FR",2000,1.8,"rata_inflatiei"
"FR",2001,1.8,"rata_inflatiei"
"FR",2002,1.9,"rata_inflatiei"
"FR",2003,2.2,"rata_inflatiei"
"FR",2004,2.3,"rata_inflatiei"
"FR",2005,1.9,"rata_inflatiei"
"FR",2006,1.9,"rata_inflatiei"
"FR",2007,1.6,"rata_inflatiei"
"FR",2008,3.2,"rata_inflatiei"
"FR",2009,0.1,"rata_inflatiei"
"FR",2010,1.7,"rata_inflatiei"
"FR",2011,2.3,"rata_inflatiei"
"FR",2012,2.2,"rata_inflatiei"
"FR",2013,1,"rata_inflatiei"
"FR",2014,0.6,"rata_inflatiei"
"FR",2015,0.1,"rata_inflatiei"
"FR",2016,0.3,"rata_inflatiei"
"FR",2017,1.2,"rata_inflatiei"
"FR",2018,2.1,"rata_inflatiei"
"FR",2019,1.3,"rata_inflatiei"
"FR",2020,0.5,"rata_inflatiei"
"FR",2021,2.1,"rata_inflatiei"
"FR",2022,5.9,"rata_inflatiei"
"FR",2023,5.7,"rata_inflatiei"
"FR",2024,2.3,"rata_inflatiei"
"HU",2000,10,"rata_inflatiei"
"HU",2001,9.1,"rata_inflatiei"
"HU",2002,5.2,"rata_inflatiei"
"HU",2003,4.7,"rata_inflatiei"
"HU",2004,6.8,"rata_inflatiei"
"HU",2005,3.5,"rata_inflatiei"
"HU",2006,4,"rata_inflatiei"
"HU",2007,7.9,"rata_inflatiei"
"HU",2008,6,"rata_inflatiei"
"HU",2009,4,"rata_inflatiei"
"HU",2010,4.7,"rata_inflatiei"
"HU",2011,3.9,"rata_inflatiei"
"HU",2012,5.7,"rata_inflatiei"
"HU",2013,1.7,"rata_inflatiei"
"HU",2014,0,"rata_inflatiei"
"HU",2015,0.1,"rata_inflatiei"
"HU",2016,0.4,"rata_inflatiei"
"HU",2017,2.4,"rata_inflatiei"
"HU",2018,2.9,"rata_inflatiei"
"HU",2019,3.4,"rata_inflatiei"
"HU",2020,3.4,"rata_inflatiei"
"HU",2021,5.2,"rata_inflatiei"
"HU",2022,15.3,"rata_inflatiei"
"HU",2023,17,"rata_inflatiei"
"HU",2024,3.7,"rata_inflatiei"
"IE",2000,5.3,"rata_inflatiei"
"IE",2001,4,"rata_inflatiei"
"IE",2002,4.7,"rata_inflatiei"
"IE",2003,4,"rata_inflatiei"
"IE",2004,2.3,"rata_inflatiei"
"IE",2005,2.2,"rata_inflatiei"
"IE",2006,2.7,"rata_inflatiei"
"IE",2007,2.9,"rata_inflatiei"
"IE",2008,3.1,"rata_inflatiei"
"IE",2009,-1.7,"rata_inflatiei"
"IE",2010,-1.6,"rata_inflatiei"
"IE",2011,1.2,"rata_inflatiei"
"IE",2012,1.9,"rata_inflatiei"
"IE",2013,0.5,"rata_inflatiei"
"IE",2014,0.3,"rata_inflatiei"
"IE",2015,0,"rata_inflatiei"
"IE",2016,-0.2,"rata_inflatiei"
"IE",2017,0.3,"rata_inflatiei"
"IE",2018,0.7,"rata_inflatiei"
"IE",2019,0.9,"rata_inflatiei"
"IE",2020,-0.5,"rata_inflatiei"
"IE",2021,2.4,"rata_inflatiei"
"IE",2022,8.1,"rata_inflatiei"
"IE",2023,5.2,"rata_inflatiei"
"IE",2024,1.3,"rata_inflatiei"
"IT",2000,2.6,"rata_inflatiei"
"IT",2001,2.3,"rata_inflatiei"
"IT",2002,2.6,"rata_inflatiei"
"IT",2003,2.8,"rata_inflatiei"
"IT",2004,2.3,"rata_inflatiei"
"IT",2005,2.2,"rata_inflatiei"
"IT",2006,2.2,"rata_inflatiei"
"IT",2007,2,"rata_inflatiei"
"IT",2008,3.5,"rata_inflatiei"
"IT",2009,0.8,"rata_inflatiei"
"IT",2010,1.6,"rata_inflatiei"
"IT",2011,2.9,"rata_inflatiei"
"IT",2012,3.3,"rata_inflatiei"
"IT",2013,1.2,"rata_inflatiei"
"IT",2014,0.2,"rata_inflatiei"
"IT",2015,0.1,"rata_inflatiei"
"IT",2016,-0.1,"rata_inflatiei"
"IT",2017,1.3,"rata_inflatiei"
"IT",2018,1.2,"rata_inflatiei"
"IT",2019,0.6,"rata_inflatiei"
"IT",2020,-0.1,"rata_inflatiei"
"IT",2021,1.9,"rata_inflatiei"
"IT",2022,8.7,"rata_inflatiei"
"IT",2023,5.9,"rata_inflatiei"
"IT",2024,1.1,"rata_inflatiei"
"LT",2000,1.1,"rata_inflatiei"
"LT",2001,1.5,"rata_inflatiei"
"LT",2002,0.3,"rata_inflatiei"
"LT",2003,-1.1,"rata_inflatiei"
"LT",2004,1.2,"rata_inflatiei"
"LT",2005,2.7,"rata_inflatiei"
"LT",2006,3.8,"rata_inflatiei"
"LT",2007,5.8,"rata_inflatiei"
"LT",2008,11.1,"rata_inflatiei"
"LT",2009,4.2,"rata_inflatiei"
"LT",2010,1.2,"rata_inflatiei"
"LT",2011,4.1,"rata_inflatiei"
"LT",2012,3.2,"rata_inflatiei"
"LT",2013,1.2,"rata_inflatiei"
"LT",2014,0.2,"rata_inflatiei"
"LT",2015,-0.7,"rata_inflatiei"
"LT",2016,0.7,"rata_inflatiei"
"LT",2017,3.7,"rata_inflatiei"
"LT",2018,2.5,"rata_inflatiei"
"LT",2019,2.2,"rata_inflatiei"
"LT",2020,1.1,"rata_inflatiei"
"LT",2021,4.6,"rata_inflatiei"
"LT",2022,18.9,"rata_inflatiei"
"LT",2023,8.7,"rata_inflatiei"
"LT",2024,0.9,"rata_inflatiei"
"LV",2000,2.6,"rata_inflatiei"
"LV",2001,2.5,"rata_inflatiei"
"LV",2002,2,"rata_inflatiei"
"LV",2003,2.9,"rata_inflatiei"
"LV",2004,6.2,"rata_inflatiei"
"LV",2005,6.9,"rata_inflatiei"
"LV",2006,6.6,"rata_inflatiei"
"LV",2007,10.1,"rata_inflatiei"
"LV",2008,15.3,"rata_inflatiei"
"LV",2009,3.3,"rata_inflatiei"
"LV",2010,-1.2,"rata_inflatiei"
"LV",2011,4.2,"rata_inflatiei"
"LV",2012,2.3,"rata_inflatiei"
"LV",2013,0,"rata_inflatiei"
"LV",2014,0.7,"rata_inflatiei"
"LV",2015,0.2,"rata_inflatiei"
"LV",2016,0.1,"rata_inflatiei"
"LV",2017,2.9,"rata_inflatiei"
"LV",2018,2.6,"rata_inflatiei"
"LV",2019,2.7,"rata_inflatiei"
"LV",2020,0.1,"rata_inflatiei"
"LV",2021,3.2,"rata_inflatiei"
"LV",2022,17.2,"rata_inflatiei"
"LV",2023,9.1,"rata_inflatiei"
"LV",2024,1.3,"rata_inflatiei"
"NL",2000,2.3,"rata_inflatiei"
"NL",2001,5.1,"rata_inflatiei"
"NL",2002,3.9,"rata_inflatiei"
"NL",2003,2.2,"rata_inflatiei"
"NL",2004,1.4,"rata_inflatiei"
"NL",2005,1.5,"rata_inflatiei"
"NL",2006,1.6,"rata_inflatiei"
"NL",2007,1.6,"rata_inflatiei"
"NL",2008,2.2,"rata_inflatiei"
"NL",2009,1,"rata_inflatiei"
"NL",2010,0.9,"rata_inflatiei"
"NL",2011,2.5,"rata_inflatiei"
"NL",2012,2.8,"rata_inflatiei"
"NL",2013,2.6,"rata_inflatiei"
"NL",2014,0.3,"rata_inflatiei"
"NL",2015,0.2,"rata_inflatiei"
"NL",2016,0.1,"rata_inflatiei"
"NL",2017,1.3,"rata_inflatiei"
"NL",2018,1.6,"rata_inflatiei"
"NL",2019,2.7,"rata_inflatiei"
"NL",2020,1.1,"rata_inflatiei"
"NL",2021,2.8,"rata_inflatiei"
"NL",2022,11.6,"rata_inflatiei"
"NL",2023,4.1,"rata_inflatiei"
"NL",2024,3.2,"rata_inflatiei"
"PL",2000,10.1,"rata_inflatiei"
"PL",2001,5.3,"rata_inflatiei"
"PL",2002,1.9,"rata_inflatiei"
"PL",2003,0.7,"rata_inflatiei"
"PL",2004,3.6,"rata_inflatiei"
"PL",2005,2.2,"rata_inflatiei"
"PL",2006,1.3,"rata_inflatiei"
"PL",2007,2.6,"rata_inflatiei"
"PL",2008,4.2,"rata_inflatiei"
"PL",2009,4,"rata_inflatiei"
"PL",2010,2.6,"rata_inflatiei"
"PL",2011,3.9,"rata_inflatiei"
"PL",2012,3.7,"rata_inflatiei"
"PL",2013,0.8,"rata_inflatiei"
"PL",2014,0.1,"rata_inflatiei"
"PL",2015,-0.7,"rata_inflatiei"
"PL",2016,-0.2,"rata_inflatiei"
"PL",2017,1.6,"rata_inflatiei"
"PL",2018,1.2,"rata_inflatiei"
"PL",2019,2.1,"rata_inflatiei"
"PL",2020,3.7,"rata_inflatiei"
"PL",2021,5.2,"rata_inflatiei"
"PL",2022,13.2,"rata_inflatiei"
"PL",2023,10.9,"rata_inflatiei"
"PL",2024,3.7,"rata_inflatiei"
"PT",2000,2.8,"rata_inflatiei"
"PT",2001,4.4,"rata_inflatiei"
"PT",2002,3.7,"rata_inflatiei"
"PT",2003,3.2,"rata_inflatiei"
"PT",2004,2.5,"rata_inflatiei"
"PT",2005,2.1,"rata_inflatiei"
"PT",2006,3,"rata_inflatiei"
"PT",2007,2.4,"rata_inflatiei"
"PT",2008,2.7,"rata_inflatiei"
"PT",2009,-0.9,"rata_inflatiei"
"PT",2010,1.4,"rata_inflatiei"
"PT",2011,3.6,"rata_inflatiei"
"PT",2012,2.8,"rata_inflatiei"
"PT",2013,0.4,"rata_inflatiei"
"PT",2014,-0.2,"rata_inflatiei"
"PT",2015,0.5,"rata_inflatiei"
"PT",2016,0.6,"rata_inflatiei"
"PT",2017,1.6,"rata_inflatiei"
"PT",2018,1.2,"rata_inflatiei"
"PT",2019,0.3,"rata_inflatiei"
"PT",2020,-0.1,"rata_inflatiei"
"PT",2021,0.9,"rata_inflatiei"
"PT",2022,8.1,"rata_inflatiei"
"PT",2023,5.3,"rata_inflatiei"
"PT",2024,2.7,"rata_inflatiei"
"SI",2000,9,"rata_inflatiei"
"SI",2001,8.6,"rata_inflatiei"
"SI",2002,7.5,"rata_inflatiei"
"SI",2003,5.6,"rata_inflatiei"
"SI",2004,3.7,"rata_inflatiei"
"SI",2005,2.4,"rata_inflatiei"
"SI",2006,2.5,"rata_inflatiei"
"SI",2007,3.8,"rata_inflatiei"
"SI",2008,5.5,"rata_inflatiei"
"SI",2009,0.8,"rata_inflatiei"
"SI",2010,2.1,"rata_inflatiei"
"SI",2011,2.1,"rata_inflatiei"
"SI",2012,2.8,"rata_inflatiei"
"SI",2013,1.9,"rata_inflatiei"
"SI",2014,0.4,"rata_inflatiei"
"SI",2015,-0.8,"rata_inflatiei"
"SI",2016,-0.2,"rata_inflatiei"
"SI",2017,1.6,"rata_inflatiei"
"SI",2018,1.9,"rata_inflatiei"
"SI",2019,1.7,"rata_inflatiei"
"SI",2020,-0.3,"rata_inflatiei"
"SI",2021,2,"rata_inflatiei"
"SI",2022,9.3,"rata_inflatiei"
"SI",2023,7.2,"rata_inflatiei"
"SI",2024,2,"rata_inflatiei"
"SK",2000,12.2,"rata_inflatiei"
"SK",2001,7.2,"rata_inflatiei"
"SK",2002,3.5,"rata_inflatiei"
"SK",2003,8.4,"rata_inflatiei"
"SK",2004,7.5,"rata_inflatiei"
"SK",2005,2.8,"rata_inflatiei"
"SK",2006,4.3,"rata_inflatiei"
"SK",2007,1.9,"rata_inflatiei"
"SK",2008,3.9,"rata_inflatiei"
"SK",2009,0.9,"rata_inflatiei"
"SK",2010,0.7,"rata_inflatiei"
"SK",2011,4.1,"rata_inflatiei"
"SK",2012,3.7,"rata_inflatiei"
"SK",2013,1.5,"rata_inflatiei"
"SK",2014,-0.1,"rata_inflatiei"
"SK",2015,-0.3,"rata_inflatiei"
"SK",2016,-0.5,"rata_inflatiei"
"SK",2017,1.4,"rata_inflatiei"
"SK",2018,2.5,"rata_inflatiei"
"SK",2019,2.8,"rata_inflatiei"
"SK",2020,2,"rata_inflatiei"
"SK",2021,2.8,"rata_inflatiei"
"SK",2022,12.1,"rata_inflatiei"
"SK",2023,11,"rata_inflatiei"
"SK",2024,3.2,"rata_inflatiei"
